,city,confidence,nThumbsUp,street,uuid,country,type,subtype,roadType,reliability,magvar,reportRating,ts,geo,geoWKT
4578,"Chicago, IL",0,,W Archer Ave,dc061551-039f-4c58-85cd-107665555c17,US,HAZARD,HAZARD_ON_ROAD_OBJECT,6,5,268,2,2024-05-24 11:58:01 UTC,POINT(-87.801098 41.791945),Point(-87.801098 41.791945)
614555,"Chicago, IL",0,,N Kolmar Ave,fd644a2f-e7a6-4b47-aa2f-e138ef2695ae,US,JAM,JAM_HEAVY_TRAFFIC,1,5,178,3,2024-01-30 22:50:53 UTC,POINT(-87.741789 41.954759),Point(-87.741789 41.954759)
444195,"Chicago, IL",0,,N Michigan Ave,1ed4ec3a-e947-4f4a-9da2-fe5b3ca9b034,US,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,6,5,359,5,2024-01-17 14:51:31 UTC,POINT(-87.624147 41.889386),Point(-87.624147 41.889386)
707634,"Chicago, IL",0,,S Western Ave,bbafaeb1-b4f2-46c1-9409-e0d826ede521,US,JAM,JAM_HEAVY_TRAFFIC,6,5,359,1,2024-07-31 22:30:13 UTC,POINT(-87.686344 41.87762),Point(-87.686344 41.87762)
631696,"Chicago, IL",0,,I-55 N,25ab66ac-8c43-4a55-a5fb-b3baa75c46a9,US,JAM,JAM_HEAVY_TRAFFIC,3,5,67,1,2024-05-09 11:57:21 UTC,POINT(-87.730782 41.820871),Point(-87.730782 41.820871)
344403,"Chicago, IL",0,,DuSable Lake Shore Dr,2d225e1c-af27-4b76-af34-3b286c030481,US,HAZARD,HAZARD_ON_ROAD_OBJECT,6,5,179,3,2024-07-15 16:08:59 UTC,POINT(-87.617331 41.874047),Point(-87.617331 41.874047)
51255,"Chicago, IL",0,,N Central Park Ave,6a4c3f1e-241c-43f9-bff2-b817fc6de8ac,US,JAM,,2,5,318,0,2024-04-26 20:17:49 UTC,POINT(-87.716172 41.883929),Point(-87.716172 41.883929)
409314,"Chicago, IL",0,,W Lawrence Ave,7f3d1003-5fe6-41b6-8b93-291f3ebe4576,US,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,7,5,235,2,2024-09-17 10:35:46 UTC,POINT(-87.657694 41.969085),Point(-87.657694 41.969085)
576364,"Chicago, IL",0,,I-90 W / I-94 W / Kennedy Expwy / Wisconsin,67d13888-9d8e-4786-aa93-cd65cad40a33,US,JAM,JAM_STAND_STILL_TRAFFIC,4,5,0,2,2024-10-01 22:16:06 UTC,POINT(-87.645365 41.87857),Point(-87.645365 41.87857)
122984,"Chicago, IL",0,,W Randolph St,ba2a3b50-7457-431e-a424-e0fccd6f7203,US,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,2,5,269,5,2024-05-07 21:53:22 UTC,POINT(-87.640128 41.884441),Point(-87.640128 41.884441)
189967,"Chicago, IL",0,,N Lake Shore Dr,80134be6-215d-460f-a8a6-434ec700df8e,US,HAZARD,HAZARD_ON_ROAD,1,6,333,4,2024-05-30 20:58:43 UTC,POINT(-87.616838 41.896527),Point(-87.616838 41.896527)
745159,"Chicago, IL",0,,I-90 E,d3fd75ed-f313-4855-922d-248c60ea9b6d,US,ROAD_CLOSED,ROAD_CLOSED_EVENT,3,6,173,0,2024-05-06 06:24:45 UTC,POINT(-87.646359 41.886295),Point(-87.646359 41.886295)
600245,"Chicago, IL",1,,I-90 W,f450e917-069f-4584-adaa-1d6d846a9500,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,8,307,4,2024-08-24 15:20:19 UTC,POINT(-87.754859 41.967488),Point(-87.754859 41.967488)
46605,"Chicago, IL",3,,DuSable Lake Shore Dr,955c1f4e-affd-4cf0-8c93-30512b6575eb,US,HAZARD,HAZARD_ON_ROAD,6,10,357,3,2024-05-21 21:46:35 UTC,POINT(-87.613958 41.892004),Point(-87.613958 41.892004)
641696,"Chicago, IL",0,,N California Ave,da35b542-fdf0-442b-97ef-8977b752e6cc,US,JAM,,2,5,358,3,2024-07-22 19:08:45 UTC,POINT(-87.697549 41.929596),Point(-87.697549 41.929596)
5455,"Chicago, IL",0,,W Grace St,efc4e765-2fd1-4e3b-904a-663eb64a90b9,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,1,7,268,3,2024-05-24 19:50:50 UTC,POINT(-87.649948 41.951194),Point(-87.649948 41.951194)
696734,"Chicago, IL",0,,I-55 S,67c22600-94bb-4c73-a67f-63704cf707cd,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,7,246,3,2024-07-19 21:27:27 UTC,POINT(-87.747498 41.815882),Point(-87.747498 41.815882)
605982,"Chicago, IL",0,,W Bryn Mawr Ave,bc29ce4e-4d72-4988-a31d-7b88b5c75d53,US,JAM,JAM_STAND_STILL_TRAFFIC,2,5,270,3,2024-08-02 18:53:44 UTC,POINT(-87.786806 41.982896),Point(-87.786806 41.982896)
309700,"Chicago, IL",0,,I-90 E,10b983aa-ae2c-432e-a610-984b8279dc0f,US,JAM,JAM_HEAVY_TRAFFIC,3,6,110,2,2024-08-17 18:51:19 UTC,POINT(-87.641166 41.84693),Point(-87.641166 41.84693)
132089,"Chicago, IL",0,,I-290 E,44a6f0c2-915d-4ef8-a0cb-e3d1985f0509,US,JAM,JAM_HEAVY_TRAFFIC,3,6,88,0,2024-05-14 16:20:18 UTC,POINT(-87.672989 41.875435),Point(-87.672989 41.875435)
90936,"Chicago, IL",1,,I-90 E,53363e7c-ec7f-40a3-83ac-08ac5a9246db,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,7,161,1,2024-03-14 03:29:42 UTC,POINT(-87.660492 41.8999),Point(-87.660492 41.8999)
203497,"Chicago, IL",0,,I-94 W,74a8cff8-76a7-45e3-b8db-c5b99332d3a9,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,5,359,2,2024-09-25 17:58:45 UTC,POINT(-87.624816 41.745766),Point(-87.624816 41.745766)
341894,"Chicago, IL",0,,DuSable Lake Shore Dr,139a5950-f21c-48d0-bedb-1940c0301c71,US,HAZARD,HAZARD_ON_ROAD_OBJECT,6,8,340,2,2024-01-11 19:54:10 UTC,POINT(-87.650989 41.978224),Point(-87.650989 41.978224)
633696,"Chicago, IL",0,,S Parnell Ave,9c010537-6db9-4e34-9437-c8eb723704c6,US,ROAD_CLOSED,ROAD_CLOSED_EVENT,1,6,359,0,2024-05-09 13:39:51 UTC,POINT(-87.636971 41.714274),Point(-87.636971 41.714274)
5430,"Chicago, IL",5,,Ohio St,ab16c1a5-2298-48a4-a517-59d0b173ee1d,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,10,89,5,2024-05-24 13:27:20 UTC,POINT(-87.644936 41.892434),Point(-87.644936 41.892434)
571662,"Chicago, IL",1,,W Grand Ave,3c4619cf-9ab2-4128-8ab2-a8de130bc21a,US,HAZARD,HAZARD_ON_ROAD_POT_HOLE,7,10,269,0,2024-04-23 12:40:02 UTC,POINT(-87.794993 41.923602),Point(-87.794993 41.923602)
538481,"Chicago, IL",0,,W Fullerton Ave,fb3f5eb4-67b9-434c-b64c-fb7928e8b299,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,7,5,268,2,2024-09-06 13:15:26 UTC,POINT(-87.678336 41.925022),Point(-87.678336 41.925022)
208508,"Chicago, IL",1,,I-90 W,859ea22e-ad11-4fbe-8b1a-c42259772ddd,US,JAM,,3,7,297,0,2024-07-01 16:25:45 UTC,POINT(-87.783276 41.982108),Point(-87.783276 41.982108)
667789,"Chicago, IL",0,,I-290 W,91dbe165-4916-4f5c-b722-fcf1db0fb284,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,5,264,2,2024-08-07 00:16:28 UTC,POINT(-87.698483 41.875574),Point(-87.698483 41.875574)
433521,"Chicago, IL",0,,W Division St,b95c1ba5-671b-46e0-a610-c0ad86efb2ce,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,2,5,268,2,2024-10-10 18:47:34 UTC,POINT(-87.652662 41.903576),Point(-87.652662 41.903576)
164648,"Chicago, IL",0,,N Oakley Blvd,8ae1d70a-a948-457d-a7c7-5f058e017064,US,ROAD_CLOSED,,1,5,60,4,2024-04-04 13:37:03 UTC,POINT(-87.684261 41.89108),Point(-87.684261 41.89108)
662169,"Chicago, IL",0,,I-290 W,db038e5c-a906-4c7e-95b2-d1265f36310d,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,5,261,3,2024-03-18 00:58:27 UTC,POINT(-87.764681 41.871282),Point(-87.764681 41.871282)
404455,"Chicago, IL",0,,N Kingsbury St,a7eb7efc-4893-4c30-b15b-e90d2393a826,US,JAM,JAM_HEAVY_TRAFFIC,1,6,149,1,2024-10-08 13:25:41 UTC,POINT(-87.64957 41.905445),Point(-87.64957 41.905445)
458551,"Chicago, IL",5,,I-90 E,1c17bf03-6293-47eb-8404-8c75f8a422d5,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,10,127,3,2024-05-20 17:46:21 UTC,POINT(-87.75695 41.968346),Point(-87.75695 41.968346)
690150,"Chicago, IL",0,,I-90 E,38f0eee8-640f-4f61-87d7-d95a998889d0,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,5,180,5,2024-06-07 15:17:07 UTC,POINT(-87.644358 41.857338),Point(-87.644358 41.857338)
268397,"Chicago, IL",0,,W 31st St,11d419dd-987b-4d97-8ba9-32f0b180c7ab,US,ROAD_CLOSED,ROAD_CLOSED_EVENT,7,6,269,0,2024-05-08 16:49:52 UTC,POINT(-87.630018 41.83826),Point(-87.630018 41.83826)
95166,"Chicago, IL",0,,N Ridge Blvd,56145d41-4b31-4494-937a-44b0adaa5ab3,US,JAM,JAM_HEAVY_TRAFFIC,7,6,161,3,2024-06-08 19:45:24 UTC,POINT(-87.678975 42.002606),Point(-87.678975 42.002606)
669239,"Chicago, IL",0,,I-90 W,08db0e1a-b539-4210-8103-ba720dfb50b4,US,JAM,JAM_STAND_STILL_TRAFFIC,3,5,358,3,2024-08-07 22:11:09 UTC,POINT(-87.644848 41.872001),Point(-87.644848 41.872001)
603282,"Chicago, IL",0,,N Ridge Ave,380294e0-ac47-4974-b56d-3a97072e97e2,US,JAM,,6,5,129,0,2024-08-02 19:24:36 UTC,POINT(-87.662179 41.984916),Point(-87.662179 41.984916)
587170,"Chicago, IL",0,,W Lawrence Ave,24ff464d-13cd-4efc-8648-51e6e08c7dea,US,JAM,,7,5,269,3,2024-04-13 20:23:35 UTC,POINT(-87.741482 41.968096),Point(-87.741482 41.968096)
211738,"Chicago, IL",0,,I-90 E,6f670bda-5865-4022-9c14-906ce6c258b6,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,6,126,3,2024-10-12 19:37:27 UTC,POINT(-87.731636 41.954003),Point(-87.731636 41.954003)
450295,"Chicago, IL",0,,I-94 E • Edens Expwy,42ecafef-11bd-48d6-a947-aa3194bbea00,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,5,124,3,2024-08-04 21:12:35 UTC,POINT(-87.743468 41.960691),Point(-87.743468 41.960691)
161315,"Chicago, IL",0,,Exit 43A: Wilson Ave,ab121c57-ef71-4141-bdd3-420e15665136,US,ROAD_CLOSED,ROAD_CLOSED_EVENT,4,6,181,0,2024-05-10 01:39:47 UTC,POINT(-87.747228 41.967664),Point(-87.747228 41.967664)
485273,"Chicago, IL",0,,I-94 E,8cb5c3a3-da2d-4400-acc2-3f69b5b28d9c,US,HAZARD,HAZARD_ON_ROAD_OBJECT,3,5,179,5,2024-03-07 22:33:53 UTC,POINT(-87.625848 41.759593),Point(-87.625848 41.759593)
492873,"Chicago, IL",1,,I-290 W,f457575a-4ef9-4fa9-a2bc-cfd803027d18,US,ACCIDENT,ACCIDENT_MAJOR,3,8,264,0,2024-03-11 17:47:48 UTC,POINT(-87.762817 41.871486),Point(-87.762817 41.871486)
209352,"Chicago, IL",2,,Exit 68B: 130th St E,52a44cbf-027c-4ffb-b604-10d446d611d2,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,4,10,259,5,2024-07-01 17:28:36 UTC,POINT(-87.589577 41.658993),Point(-87.589577 41.658993)
608740,"Chicago, IL",0,,W North Ave,37b8d5b4-2a01-443b-9571-9700f3fcd082,US,JAM,JAM_STAND_STILL_TRAFFIC,6,5,88,4,2024-06-09 00:33:49 UTC,POINT(-87.66696 41.910641),Point(-87.66696 41.910641)
189273,"Chicago, IL",0,,W Ogden Ave,3cedf870-24b5-4583-b8d8-bd35e2ffab99,US,JAM,JAM_STAND_STILL_TRAFFIC,2,5,244,5,2024-09-30 20:40:17 UTC,POINT(-87.732652 41.848291),Point(-87.732652 41.848291)
130668,"Chicago, IL",0,,S Cicero Ave,c9befacc-e0dd-4d26-9e38-f8ba92eedfed,US,ACCIDENT,,6,6,182,0,2024-05-14 12:18:55 UTC,POINT(-87.743532 41.818372),Point(-87.743532 41.818372)
644853,"Chicago, IL",1,,I-90 I-94 Express W,f1747c3b-4d49-404b-bd54-e90809a172cb,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,8,358,1,2024-03-02 06:34:13 UTC,POINT(-87.63011 41.816429),Point(-87.63011 41.816429)
14728,"Chicago, IL",0,,I-290 E,42e4e422-80ff-4adc-b286-2ce512e95d09,US,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,3,5,88,5,2024-06-19 04:45:36 UTC,POINT(-87.723289 41.873745),Point(-87.723289 41.873745)
665535,"Chicago, IL",0,,I-90 W,8386ed8f-115e-440f-876f-9614e3b6a903,US,JAM,JAM_HEAVY_TRAFFIC,3,5,307,0,2024-08-30 11:42:46 UTC,POINT(-87.753522 41.96672),Point(-87.753522 41.96672)
147860,"Chicago, IL",0,,S State St,6424018c-401c-473e-9af2-69215b3b8812,US,JAM,JAM_HEAVY_TRAFFIC,2,5,179,3,2024-09-09 20:40:01 UTC,POINT(-87.625401 41.782866),Point(-87.625401 41.782866)
13148,"Chicago, IL",0,,I-90 W,594bf248-eb86-4db3-99c9-7a1fcfc770bb,US,JAM,JAM_HEAVY_TRAFFIC,3,5,306,3,2024-04-29 23:46:27 UTC,POINT(-87.704554 41.937582),Point(-87.704554 41.937582)
646693,"Chicago, IL",0,,,6a776c7f-8649-443b-9a30-037faad1a732,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,4,5,247,4,2024-05-11 10:29:11 UTC,POINT(-87.698946 41.831371),Point(-87.698946 41.831371)
481783,"Chicago, IL",0,,I-90 E,1218c213-e6f7-4f27-ba80-f7baa135a562,US,JAM,JAM_STAND_STILL_TRAFFIC,3,6,89,3,2024-07-16 23:02:26 UTC,POINT(-87.797865 41.982278),Point(-87.797865 41.982278)
680234,"Chicago, IL",1,,I-90 E,6a68c10e-1413-4c4d-92b8-8b0a1ba8eda0,US,JAM,,3,7,127,4,2024-07-12 16:37:44 UTC,POINT(-87.772675 41.975897),Point(-87.772675 41.975897)
646711,"Chicago, IL",0,,DuSable Lake Shore Dr,f413f0f2-7305-40e4-a041-730aecb9017c,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,6,5,150,3,2024-05-11 00:26:46 UTC,POINT(-87.624026 41.902519),Point(-87.624026 41.902519)
125500,"Chicago, IL",0,,Exit 43A: Wilson Ave,4d07923d-a677-4d9e-8543-05e69216ff1d,US,ROAD_CLOSED,ROAD_CLOSED_EVENT,4,6,181,0,2024-05-07 22:09:45 UTC,POINT(-87.747228 41.967664),Point(-87.747228 41.967664)
227503,"Chicago, IL",0,,I-55 S,5490b845-56f5-46c4-9c1a-044d784b0eab,US,JAM,,3,5,238,3,2024-03-05 13:24:31 UTC,POINT(-87.666202 41.838258),Point(-87.666202 41.838258)
499187,"Chicago, IL",0,,I-94 E,9ad182c6-95da-4592-9ea8-08013b508583,US,JAM,,3,5,148,5,2024-08-10 04:25:08 UTC,POINT(-87.59365 41.709622),Point(-87.59365 41.709622)
707088,"Chicago, IL",0,,I-55 N,a78a2019-a05d-4db4-afae-ca35e0c45426,US,JAM,JAM_HEAVY_TRAFFIC,3,5,71,4,2024-07-31 13:36:32 UTC,POINT(-87.741772 41.817552),Point(-87.741772 41.817552)
6161,"Chicago, IL",0,,N Elston Ave,24a49f01-6156-44c5-a7ff-b7cc2b173a4f,US,JAM,JAM_HEAVY_TRAFFIC,2,5,154,2,2024-05-24 00:17:28 UTC,POINT(-87.660473 41.908015),Point(-87.660473 41.908015)
7899,"Chicago, IL",0,,to I-90 / I-94 E,4b26c9af-47be-41ff-b9fe-3df6277f1c7b,US,ROAD_CLOSED,ROAD_CLOSED_EVENT,4,6,146,0,2024-05-24 18:45:08 UTC,POINT(-87.747302 41.964392),Point(-87.747302 41.964392)
240819,"Chicago, IL",0,,W Diversey Ave,6a2909f3-02a8-436b-9d7d-6f6dd98a2cac,US,JAM,JAM_HEAVY_TRAFFIC,2,5,359,0,2024-08-22 23:15:26 UTC,POINT(-87.773125 41.931184),Point(-87.773125 41.931184)
206590,"Chicago, IL",0,,DuSable Lake Shore Dr,4a7d5a7d-5e1c-4f12-85d7-347580ed7bf4,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,6,6,332,3,2024-04-11 20:01:25 UTC,POINT(-87.615288 41.894839),Point(-87.615288 41.894839)
466816,"Chicago, IL",0,,W Ogden Ave,2a345ef9-3e20-4d97-904a-336c348da472,US,JAM,JAM_HEAVY_TRAFFIC,2,5,64,3,2024-02-22 13:51:22 UTC,POINT(-87.688346 41.863928),Point(-87.688346 41.863928)
94859,"Chicago, IL",0,,I-90 E,837fc896-7fd1-4258-baec-21e10051e687,US,JAM,JAM_HEAVY_TRAFFIC,3,5,89,3,2024-06-08 22:51:42 UTC,POINT(-87.799118 41.98227),Point(-87.799118 41.98227)
89239,"Chicago, IL",0,,Exit 43A: Wilson Ave,77d0e571-5c94-4dc7-a012-2c41d8da7a24,US,ROAD_CLOSED,ROAD_CLOSED_EVENT,4,6,181,0,2024-05-17 13:24:55 UTC,POINT(-87.747228 41.967664),Point(-87.747228 41.967664)
584075,"Chicago, IL",0,,N Sangamon St,931a3296-355c-4cb7-a8f6-cb4687abf427,US,ACCIDENT,,1,8,178,5,2024-03-30 22:20:33 UTC,POINT(-87.651145 41.895223),Point(-87.651145 41.895223)
710582,"Chicago, IL",0,,S Kostner Ave,88872f15-daf5-4d30-a501-2548cde2d1c5,US,JAM,JAM_HEAVY_TRAFFIC,2,5,178,4,2024-01-31 20:46:53 UTC,POINT(-87.735359 41.877271),Point(-87.735359 41.877271)
574111,"Chicago, IL",0,,W Cortland St,87266af7-7c40-45e3-a266-b25331199730,US,JAM,,1,5,269,1,2024-10-01 20:43:46 UTC,POINT(-87.725868 41.915351),Point(-87.725868 41.915351)
432263,"Chicago, IL",0,,W Belden Ave,12df36a1-6f9d-46ae-9c32-456646cff8ed,US,JAM,,1,5,89,4,2024-10-10 12:00:41 UTC,POINT(-87.727592 41.922655),Point(-87.727592 41.922655)
677580,"Chicago, IL",0,,Cornell Dr,8cb1251f-0f3b-490c-98aa-fdd73fc3fc9a,US,HAZARD,HAZARD_ON_ROAD,2,5,152,3,2024-07-18 01:45:20 UTC,POINT(-87.588769 41.807604),Point(-87.588769 41.807604)
197750,"Chicago, IL",0,,E Roosevelt Rd,d45f4057-1e28-4dea-9d99-07b0a83236eb,US,JAM,JAM_HEAVY_TRAFFIC,6,5,268,2,2024-08-15 23:23:00 UTC,POINT(-87.621845 41.867571),Point(-87.621845 41.867571)
347987,"Chicago, IL",1,,I-94 W,df882ef8-9ff6-41f0-a75c-e04fa8069e8e,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,7,269,2,2024-10-09 00:48:03 UTC,POINT(-87.610042 41.713518),Point(-87.610042 41.713518)
576136,"Chicago, IL",0,,Cicero Ave,08634f67-1c04-425a-a972-79a55a9e778a,US,JAM,JAM_STAND_STILL_TRAFFIC,6,5,178,3,2024-10-01 22:55:13 UTC,POINT(-87.748191 41.981389),Point(-87.748191 41.981389)
523016,"Chicago, IL",0,,I-90 W / I-94 W / Kennedy Expwy / Wisconsin,422dbe79-7dff-46ae-aa7c-7742a86f09b4,US,JAM,JAM_HEAVY_TRAFFIC,4,5,349,4,2024-01-24 21:29:21 UTC,POINT(-87.645412 41.882363),Point(-87.645412 41.882363)
690860,"Chicago, IL",0,,I-90 I-94 Express W,31027970-48d0-4acd-b8e5-15fd48c97113,US,JAM,JAM_HEAVY_TRAFFIC,3,5,359,4,2024-06-07 11:49:59 UTC,POINT(-87.630073 41.814023),Point(-87.630073 41.814023)
377985,"Chicago, IL",0,,N Ashland Ave,04dde77e-b757-4ae3-b765-51d75046a0e3,US,JAM,JAM_HEAVY_TRAFFIC,7,5,358,4,2024-03-28 19:34:45 UTC,POINT(-87.667264 41.8951),Point(-87.667264 41.8951)
402562,"Chicago, IL",0,,W Taylor St,0604b9c1-c104-4100-a06b-71cd57331569,US,JAM,JAM_STAND_STILL_TRAFFIC,1,5,87,2,2024-03-04 21:08:21 UTC,POINT(-87.64867 41.86952),Point(-87.64867 41.86952)
383013,"Chicago, IL",0,,DuSable Lake Shore Dr,43515814-9e1a-4dbf-8082-e0231dabecc1,US,HAZARD,HAZARD_ON_ROAD,6,5,340,0,2024-06-24 12:53:16 UTC,POINT(-87.615675 41.856332),Point(-87.615675 41.856332)
672981,"Chicago, IL",0,,I-94 W,e10e95b2-71cc-4ffe-b00f-f51758d2638a,US,JAM,JAM_STAND_STILL_TRAFFIC,3,5,19,5,2024-03-26 14:34:10 UTC,POINT(-87.592093 41.702651),Point(-87.592093 41.702651)
58828,"Chicago, IL",1,,I-290 W,934d51a1-3267-4e34-b2ac-4f1395864bb8,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,10,269,2,2024-05-18 15:08:41 UTC,POINT(-87.66002 41.87616),Point(-87.66002 41.87616)
473990,"Chicago, IL",2,,I-90 W,712a0e2b-a91a-4e62-8f6b-167d00bf45c1,US,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,3,9,357,3,2024-03-13 21:37:28 UTC,POINT(-87.660905 41.902806),Point(-87.660905 41.902806)
263803,"Chicago, IL",0,,I-90 W,985402bb-8382-40d3-a21d-316b3625800a,US,JAM,,3,6,269,4,2024-05-08 00:09:58 UTC,POINT(-87.801705 41.982506),Point(-87.801705 41.982506)
125946,"Chicago, IL",0,,to I-90 / I-94 E,2363d9f0-e82c-45a3-ad8f-defee21e6f06,US,ROAD_CLOSED,ROAD_CLOSED_EVENT,4,6,146,0,2024-05-07 16:19:49 UTC,POINT(-87.747302 41.964392),Point(-87.747302 41.964392)
683541,"Chicago, IL",1,,I-90 E,1d809275-a2bb-4c74-abaf-6fde607ffa11,US,HAZARD,HAZARD_ON_ROAD,3,9,127,4,2024-01-26 23:02:44 UTC,POINT(-87.728265 41.952105),Point(-87.728265 41.952105)
256616,"Chicago, IL",0,,S Cicero Ave,b2cc2bac-58cb-4905-877d-b25394567891,US,JAM,,6,5,358,3,2024-01-21 23:10:22 UTC,POINT(-87.743345 41.814496),Point(-87.743345 41.814496)
700427,"Chicago, IL",0,,I-90 E,4f51a785-12f2-489c-a595-e26dda4b762a,US,JAM,JAM_HEAVY_TRAFFIC,3,5,126,1,2024-10-02 11:34:43 UTC,POINT(-87.734421 41.955553),Point(-87.734421 41.955553)
497318,"Chicago, IL",0,,Alley,4ef49eb7-dba1-47d3-b335-1f8a5ab687b2,US,HAZARD,HAZARD_ON_ROAD_POT_HOLE,20,5,356,1,2024-09-07 06:46:26 UTC,POINT(-87.683869 42.019108),Point(-87.683869 42.019108)
350369,"Chicago, IL",0,,N Elston Ave,79a7acb5-3592-4525-9b78-69b2da5ac1ad,US,JAM,JAM_HEAVY_TRAFFIC,2,5,129,3,2024-03-10 00:03:26 UTC,POINT(-87.743872 41.970392),Point(-87.743872 41.970392)
239359,"Chicago, IL",0,,I-90 E,4e15c3a5-52d2-46a9-b41a-bfe43ccc6c93,US,HAZARD,HAZARD_ON_ROAD,3,6,182,5,2024-08-22 14:46:11 UTC,POINT(-87.631524 41.789617),Point(-87.631524 41.789617)
270005,"Chicago, IL",0,,I-55 N,1106a210-623f-41d5-bdbc-e917fe5301d2,US,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,3,5,88,1,2024-06-06 15:26:54 UTC,POINT(-87.622207 41.847896),Point(-87.622207 41.847896)
70841,"Chicago, IL",0,,W 63rd St,e37f60d3-c94f-4415-8d7b-55e4fd8929e0,US,JAM,JAM_STAND_STILL_TRAFFIC,7,5,359,0,2024-01-29 21:33:34 UTC,POINT(-87.729907 41.778573),Point(-87.729907 41.778573)
484988,"Chicago, IL",0,,I-90 E,4486334f-a8db-483b-a96e-74ba4cea7b0e,US,HAZARD,HAZARD_ON_ROAD,3,5,137,4,2024-03-07 07:25:42 UTC,POINT(-87.657493 41.895369),Point(-87.657493 41.895369)
656767,"Chicago, IL",0,,DuSable Lake Shore Dr,2b8bbd13-18fa-4099-946b-81ed69b6eb92,US,HAZARD,HAZARD_ON_ROAD_OBJECT,6,5,358,1,2024-06-17 03:42:51 UTC,POINT(-87.617054 41.872439),Point(-87.617054 41.872439)
71279,"Chicago, IL",2,,to I-90 E,ecf97e0e-d027-4cf5-9312-a831498029ad,US,ACCIDENT,ACCIDENT_MAJOR,4,10,84,0,2024-09-21 21:47:25 UTC,POINT(-87.804416 41.982092),Point(-87.804416 41.982092)
298325,"Chicago, IL",0,,W Fullerton Ave,fca8cff4-3f02-4768-ace8-f604f72d75f6,US,ACCIDENT,,7,6,88,3,2024-09-19 23:04:49 UTC,POINT(-87.757385 41.924091),Point(-87.757385 41.924091)
152629,"Chicago, IL",0,,Exit 43A: Wilson Ave,2fa2d015-20f2-4b0c-8836-bfda69cdcd14,US,ROAD_CLOSED,ROAD_CLOSED_EVENT,4,6,181,0,2024-06-14 13:58:24 UTC,POINT(-87.747228 41.967664),Point(-87.747228 41.967664)
551431,"Chicago, IL",0,,I-90 E,ef2d2106-d52f-4af0-8a9f-15de2a2aec4a,US,JAM,JAM_HEAVY_TRAFFIC,3,6,196,5,2024-05-02 20:15:53 UTC,POINT(-87.631943 41.809426),Point(-87.631943 41.809426)
545798,"Chicago, IL",0,,I-94 E • Edens Expwy,8d1ed1fd-4209-48dc-9acb-56e54bd239ef,US,JAM,JAM_HEAVY_TRAFFIC,3,5,178,2,2024-10-11 17:16:12 UTC,POINT(-87.747493 41.972729),Point(-87.747493 41.972729)
482684,"Chicago, IL",0,,I-290 W,0209118d-ab2e-4bcf-aad3-91268d6a03df,US,HAZARD,HAZARD_ON_ROAD,3,7,269,4,2024-04-06 18:44:43 UTC,POINT(-87.658466 41.876168),Point(-87.658466 41.876168)
486531,"Chicago, IL",0,,W Jackson Blvd,f5e773dc-5fee-4bc1-ba83-6a629f591017,US,JAM,JAM_HEAVY_TRAFFIC,2,5,89,3,2024-03-07 13:25:52 UTC,POINT(-87.640487 41.878034),Point(-87.640487 41.878034)
661599,"Chicago, IL",0,,W Fullerton Ave,09538aae-88ce-4416-8477-86ed1fdb076d,US,JAM,,7,5,89,1,2024-03-18 17:56:50 UTC,POINT(-87.654933 41.925354),Point(-87.654933 41.925354)
599734,"Chicago, IL",0,,W 112th Pl,93a9f399-af6a-48b4-a03b-318e8b7b11fe,US,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,2,6,270,0,2024-08-24 04:25:24 UTC,POINT(-87.66139 41.689395),Point(-87.66139 41.689395)
